"USER_ID","ITEM_ID","EVENT_VALUE","TIMESTAMP","EVENT_TYPE"
"307","4040","3.5","1186172363","rate"
"307","4061","3.0","1186173265","rate"
"307","4090","2.5","1186173563","rate"
"307","4091","3.5","1186087520","rate"
"307","4104","1.5","1186173736","rate"
"307","4105","3.5","1198680570","rate"
"307","4109","2.5","1186258021","rate"
"307","4127","1.5","1186259286","rate"
"307","4132","2.5","1186172447","rate"
"307","4141","1.5","1186257333","rate"
"307","4148","3.0","1186163185","rate"
"307","4149","2.0","1186172496","rate"
"307","4181","2.0","1186260144","rate"
"307","4205","3.0","1186173589","rate"
"307","4226","4.0","1211305247","rate"
"307","4228","0.5","1186172861","rate"
"307","4229","1.5","1186257378","rate"
"307","4238","3.0","1186084792","rate"
"307","4239","5.0","1186086746","rate"
"307","4246","4.0","1186087236","rate"
"307","4247","2.5","1186172619","rate"
"307","4255","1.5","1186173172","rate"
"307","4262","4.0","1186162777","rate"
"307","4306","2.5","1186161417","rate"
"307","4308","3.5","1186162213","rate"
"307","4317","1.0","1186173806","rate"
"307","4340","2.5","1186085099","rate"
"307","4359","3.0","1186172927","rate"
"307","4361","2.5","1186162610","rate"
"307","4371","0.5","1186085569","rate"
"307","4373","3.0","1186257996","rate"
"307","4403","3.0","1186260278","rate"
"307","4447","1.5","1186162761","rate"
"307","4448","4.0","1215657500","rate"
"307","4474","3.0","1186086003","rate"
"307","4477","4.0","1186086505","rate"
"307","4520","2.0","1186257714","rate"
"307","4534","2.0","1187192106","rate"
"307","4535","2.5","1187192108","rate"
"307","4571","3.0","1186086526","rate"
"307","4584","2.0","1186260088","rate"
"307","4602","3.0","1186257690","rate"
"307","4619","3.0","1186259014","rate"
"307","4641","3.5","1196131390","rate"
"307","4642","2.0","1186410987","rate"
"307","4643","3.0","1186162583","rate"
"307","4654","2.0","1186173659","rate"
"307","4662","3.5","1224508399","rate"
"307","4673","2.0","1186172588","rate"
"307","4697","1.5","1186085929","rate"
"307","4718","2.5","1186084897","rate"
"307","4720","2.5","1186162495","rate"
"307","4732","2.0","1186087350","rate"
"307","4744","1.5","1186172938","rate"
"307","4748","1.5","1186084337","rate"
"307","4749","0.5","1186084341","rate"
"307","4750","0.5","1186259226","rate"
"307","4771","1.5","1186258097","rate"
"307","4776","4.0","1186173961","rate"
"307","4835","2.5","1186173494","rate"
"307","4848","3.0","1186162773","rate"
"307","4852","1.0","1186086895","rate"
"307","4862","1.5","1186257394","rate"
"307","4867","2.5","1186172917","rate"
"307","4876","2.0","1186172830","rate"
"307","4878","5.0","1187192147","rate"
"307","4885","2.0","1186257512","rate"
"307","4886","3.0","1186161623","rate"
"307","4893","3.0","1189607297","rate"
"307","4896","3.0","1186161948","rate"
"307","4915","2.0","1186086038","rate"
"307","4951","2.5","1186173551","rate"
"307","4975","4.0","1200150500","rate"
"307","4979","4.5","1186162216","rate"
"307","4980","3.0","1186086524","rate"
"307","4989","2.0","1186258320","rate"
"307","4993","3.0","1186161407","rate"
"307","4995","3.0","1186086093","rate"
"307","5010","3.0","1192300722","rate"
"307","5025","2.5","1186172292","rate"
"307","5064","4.5","1196131116","rate"
"307","5092","1.5","1186086476","rate"
"307","5099","3.0","1189608517","rate"
"307","5103","2.5","1186174183","rate"
"307","5110","3.0","1186172525","rate"
"307","5128","2.0","1186173604","rate"
"307","5139","4.0","1186085795","rate"
"307","5151","0.5","1186084384","rate"
"307","5170","3.0","1186084672","rate"
"307","5218","2.5","1186162434","rate"
"307","5255","2.5","1186257815","rate"
"307","5265","2.5","1186172758","rate"
"307","5266","2.0","1186163280","rate"
"307","5283","2.5","1186172844","rate"
"307","5294","4.0","1190852080","rate"
"307","5298","3.5","1193663285","rate"
"307","5299","2.0","1186162307","rate"
"307","5309","1.5","1186173038","rate"
"307","5312","2.0","1186173238","rate"
"307","5349","4.0","1242822663","rate"
"307","5361","1.5","1186258063","rate"
"307","5401","2.5","1186173378","rate"
"307","5418","3.5","1186087037","rate"
"307","5427","4.0","1215657361","rate"
"307","5443","1.0","1189607373","rate"
"307","5445","3.0","1186161600","rate"
"307","5451","1.5","1186257802","rate"
"307","5452","1.0","1186172383","rate"
"307","5454","1.5","1186258919","rate"
"307","5459","1.5","1186162565","rate"
"307","5464","2.5","1186162788","rate"
"307","5481","3.5","1186085440","rate"
"307","5500","4.0","1192156404","rate"
"307","5502","3.0","1186162428","rate"
"307","5524","2.5","1186086761","rate"
"307","5538","2.0","1189608583","rate"
"307","5539","2.0","1189607459","rate"
"307","5553","2.0","1186173780","rate"
"307","5556","2.0","1186411384","rate"
"307","5572","2.0","1186085900","rate"
"307","5573","1.5","1186257758","rate"
"307","5582","2.5","1186087576","rate"
"307","5590","2.5","1189457286","rate"
"307","5610","2.0","1186085884","rate"
"307","5618","4.0","1186162769","rate"
"307","5650","3.0","1186172797","rate"
"307","5664","1.5","1186087341","rate"
"307","5669","2.5","1189456239","rate"
"307","5679","2.0","1186162561","rate"
"307","5696","2.0","1186257483","rate"
"307","5735","2.0","1186260174","rate"
"307","5736","1.5","1189608033","rate"
"307","5784","0.5","1186173838","rate"
"307","5796","3.5","1186087669","rate"
"307","5810","1.0","1186084418","rate"
"307","5816","3.0","1186162204","rate"
"307","5874","2.0","1186259108","rate"
"307","5883","1.5","1189607291","rate"
"307","5927","3.0","1186086271","rate"
"307","5943","0.5","1186172683","rate"
"307","5945","1.5","1186084436","rate"
"307","5952","3.0","1186161442","rate"
"307","5955","3.0","1186085152","rate"
"307","5970","2.0","1186172922","rate"
"307","5989","3.5","1186087717","rate"
"307","5991","3.0","1186087834","rate"
"307","6012","2.0","1186258664","rate"
"307","6014","1.5","1186257525","rate"
"307","6016","3.5","1186174274","rate"
"307","6025","1.0","1186260161","rate"
"307","6040","1.5","1186257693","rate"
"307","6058","2.0","1224508546","rate"
"307","6060","2.0","1186257750","rate"
"307","6153","1.5","1186260248","rate"
"307","6187","4.0","1204234597","rate"
"307","6212","2.5","1186087261","rate"
"307","6218","1.0","1186086232","rate"
"307","6220","1.0","1186258010","rate"
"307","6249","2.0","1186086798","rate"
"307","6250","0.5","1186173554","rate"
"307","6252","1.5","1186257667","rate"
"307","6265","1.0","1186257954","rate"
"307","6287","3.5","1186085082","rate"
"307","6297","2.5","1186172398","rate"
"307","6298","2.0","1186259474","rate"
"307","6316","2.0","1186257722","rate"
"307","6322","2.0","1186264703","rate"
"307","6323","3.0","1186174191","rate"
"307","6350","4.0","1186087693","rate"
"307","6373","3.0","1186087346","rate"
"307","6374","1.5","1186257992","rate"
"307","6377","3.0","1186161783","rate"
"307","6378","2.5","1186162794","rate"
"307","6425","1.0","1186258652","rate"
"307","6482","2.0","1186173834","rate"
"307","6483","0.5","1186259165","rate"
"307","6503","1.5","1186087802","rate"
"307","6535","1.0","1186172767","rate"
"307","6539","3.0","1186161691","rate"
"307","6548","3.0","1186085765","rate"
"307","6558","2.0","1186257474","rate"
"307","6559","2.0","1186259011","rate"
"307","6586","2.0","1186084922","rate"
"307","6593","2.0","1186172424","rate"
"307","6615","1.5","1186173548","rate"
"307","6619","2.0","1186258350","rate"
"307","6625","2.5","1186087517","rate"
"307","6687","1.0","1186260496","rate"
"307","6695","1.5","1186257809","rate"
"307","6702","2.5","1186259325","rate"
"307","6705","2.5","1189607377","rate"
"307","6707","1.0","1186087473","rate"
"307","6709","3.0","1186410747","rate"
"307","6711","4.0","1186162158","rate"
"307","6724","4.0","1189608635","rate"
"307","6744","1.5","1186258775","rate"
"307","6750","2.0","1186085179","rate"
"307","6755","4.0","1229117873","rate"
"307","6763","2.0","1186257846","rate"
"307","6787","4.0","1204663547","rate"
"307","6793","2.0","1186086125","rate"
"307","6794","1.5","1186086127","rate"
"307","6796","2.5","1186087091","rate"
"307","6811","3.5","1186257316","rate"
"307","6827","1.5","1186259203","rate"
"307","6850","2.0","1186257681","rate"
"307","6863","2.5","1186163170","rate"
"307","6868","4.0","1192631810","rate"
"307","6870","3.0","1186163196","rate"
"307","6872","1.0","1186259143","rate"
"307","6874","3.5","1186161944","rate"
"307","6881","2.0","1186173557","rate"
"307","6888","0.5","1186172734","rate"
"307","6936","3.5","1197407567","rate"
"307","6951","2.5","1186087704","rate"
"307","6952","2.5","1186172971","rate"
"307","6957","3.5","1186085807","rate"
"307","6999","2.0","1186259467","rate"
"307","7026","2.0","1186258091","rate"
"307","7030","3.0","1189608189","rate"
"307","7046","2.0","1186172675","rate"
"307","7117","2.0","1186259260","rate"
"307","7147","3.5","1186086484","rate"
"307","7153","3.0","1186174295","rate"
"307","7154","2.0","1186172782","rate"
"307","7173","3.5","1186084774","rate"
"307","7235","2.0","1186411194","rate"
"307","7247","4.0","1186087888","rate"
"307","7254","3.5","1186087440","rate"
"307","7259","0.5","1189607547","rate"
"307","7261","1.0","1186085902","rate"
"307","7265","3.0","1187383446","rate"
"307","7282","1.0","1189457208","rate"
"307","7316","1.5","1186259812","rate"
"307","7317","1.5","1186173859","rate"
"307","7319","1.0","1186259252","rate"
"307","7321","2.0","1186260295","rate"
"307","7324","3.0","1186173488","rate"
"307","7346","2.5","1186173217","rate"
"307","7347","2.5","1186172692","rate"
"307","7361","5.0","1186162117","rate"
"307","7367","1.0","1186172993","rate"
"307","7371","3.5","1186172744","rate"
"307","7438","3.5","1186162150","rate"
"307","7444","2.0","1186084273","rate"
"307","7448","3.0","1186258658","rate"
"307","7624","2.5","1186257267","rate"
"307","7636","0.5","1189608079","rate"
"307","7701","0.5","1186173318","rate"
"307","7708","2.0","1186258633","rate"
"307","7781","1.5","1186259290","rate"
"307","7802","3.0","1190637397","rate"
"307","7845","1.0","1186259055","rate"
"307","8011","4.0","1204234913","rate"
"307","8169","3.0","1186084234","rate"
"307","8340","3.0","1186172847","rate"
"307","8360","3.0","1186162227","rate"
"307","8362","2.0","1186258690","rate"
"307","8366","4.0","1186172482","rate"
"307","8368","3.0","1186162492","rate"
"307","8373","3.0","1186173118","rate"
"307","8402","2.0","1186413483","rate"
"307","8464","3.0","1186163275","rate"
"307","8506","2.5","1189456374","rate"
"307","8636","3.5","1189456248","rate"
"307","8641","4.0","1186085018","rate"
"307","8644","3.0","1189457332","rate"
"307","8665","3.0","1189456224","rate"
"307","8695","2.5","1186085704","rate"
"307","8784","3.5","1186163257","rate"
"307","8799","2.0","1186260461","rate"
"307","8807","4.0","1214791639","rate"
"307","8814","2.0","1186257907","rate"
"307","8815","2.0","1186258300","rate"
"307","8835","1.0","1189607694","rate"
"307","8860","1.0","1186087747","rate"
"307","8873","4.5","1204234757","rate"
"307","8874","5.0","1189457156","rate"
"307","8907","2.5","1186173498","rate"
"307","8910","3.5","1187192160","rate"
"307","8947","2.0","1186173303","rate"
"307","8949","3.0","1187192193","rate"
"307","8961","3.0","1186162113","rate"
"307","8967","0.5","1189607399","rate"
"307","8969","4.0","1186087237","rate"
"307","8970","4.5","1189457300","rate"
"307","9005","2.0","1186260734","rate"
"307","26133","4.0","1224508591","rate"
"307","26629","1.5","1186411174","rate"
"307","26680","3.5","1186257652","rate"
"307","26686","1.0","1189607506","rate"
"307","26792","1.5","1196131245","rate"
"307","27434","0.5","1189607728","rate"
"307","27555","4.5","1193343515","rate"
"307","27772","2.0","1186257936","rate"
"307","27838","3.0","1186257519","rate"
"307","30793","2.5","1186087795","rate"
"307","30822","2.5","1186172822","rate"
"307","30848","2.5","1186260045","rate"
"307","30894","2.0","1186258081","rate"
"307","31422","0.5","1186085237","rate"
"307","31424","0.5","1186260621","rate"
"307","32011","1.5","1189607323","rate"
"307","32017","2.5","1186258281","rate"
"307","32019","2.0","1186085987","rate"
"307","32031","2.5","1186173703","rate"
"307","32213","1.5","1189608029","rate"
"307","32587","4.5","1186162575","rate"
"307","33004","3.5","1189457438","rate"
"307","33085","0.5","1186084964","rate"
"307","33166","3.5","1193172154","rate"
"307","33171","0.5","1190682690","rate"
"307","33495","2.0","1186260834","rate"
"307","33499","2.0","1189608300","rate"
"307","33672","3.0","1186259519","rate"
"307","33679","2.0","1189457411","rate"
"307","33681","1.0","1186084524","rate"
"307","33794","4.0","1242822641","rate"
"307","33836","2.5","1186086386","rate"
"307","34143","1.0","1186258535","rate"
"307","34162","3.5","1189457107","rate"
"307","34323","3.0","1186259161","rate"
"307","34326","2.0","1186264727","rate"
"307","34437","3.0","1186087291","rate"
"307","34520","2.0","1186257296","rate"
"307","34523","2.0","1189607772","rate"
"307","34530","2.0","1186259536","rate"
"307","34534","3.5","1211305572","rate"
"307","35836","3.0","1186084387","rate"
"307","36401","0.5","1186087317","rate"
"307","36708","4.0","1186174111","rate"
"307","37382","3.0","1186257399","rate"
"307","37384","2.0","1186259104","rate"
"307","37729","3.0","1186172409","rate"
"307","37857","4.5","1215657458","rate"
"307","38038","4.0","1200150345","rate"
"307","38061","3.0","1186172404","rate"
"307","39183","3.5","1186087284","rate"
"307","39234","2.5","1186257903","rate"
"307","39446","1.5","1186173840","rate"
"307","40278","3.0","1186172505","rate"
"307","40581","2.5","1186259796","rate"
"307","40723","1.5","1186259790","rate"
"307","40815","3.5","1189455996","rate"
"307","40819","4.5","1189457674","rate"
"307","40826","3.0","1186257663","rate"
"307","41566","3.0","1200844592","rate"
"307","41571","4.5","1189606546","rate"
"307","42002","2.0","1186257777","rate"
"307","42723","0.5","1196131328","rate"
"307","42725","3.0","1186260611","rate"
"307","43679","1.0","1186259217","rate"
"307","43919","1.0","1186259156","rate"
"307","44004","2.0","1186257837","rate"
"307","44191","4.0","1189455956","rate"
"307","44195","3.0","1186410732","rate"
"307","44397","1.5","1186258628","rate"
"307","44761","3.5","1187879008","rate"
"307","44828","2.0","1186259236","rate"
"307","44840","2.0","1186086230","rate"
"307","44972","0.5","1186257350","rate"
"307","45081","1.5","1186257349","rate"
"307","45447","2.0","1186411233","rate"
"307","45501","2.5","1186087180","rate"
"307","45662","2.0","1186259929","rate"
"307","45722","3.5","1189455974","rate"
"307","45726","2.0","1186258601","rate"
"307","45728","4.0","1186173771","rate"
"307","46578","4.0","1189457230","rate"
"307","46723","3.0","1186085626","rate"
"307","46948","3.0","1186257786","rate"
"307","46970","2.5","1186173832","rate"
"307","46976","3.5","1186172988","rate"
"307","47099","4.0","1187383427","rate"
"307","47518","0.5","1186084455","rate"
"307","47610","4.0","1187192186","rate"
"307","47810","0.5","1189607926","rate"
"307","48082","4.5","1189529046","rate"
"307","48142","2.0","1186086608","rate"
"307","48385","4.5","1186086929","rate"
"307","48394","3.0","1187191571","rate"
"307","48516","4.5","1189457103","rate"
"307","48518","2.0","1189608059","rate"
"307","48520","3.0","1189607302","rate"
"307","48678","2.5","1186878993","rate"
"307","48774","3.0","1186087858","rate"
"307","49272","3.5","1186087676","rate"
"307","49314","3.0","1192631788","rate"
"307","49396","2.5","1186259779","rate"
"307","49530","4.5","1211305241","rate"
"307","50442","2.0","1187025737","rate"
"307","50794","3.0","1186410724","rate"
"307","50798","0.5","1203528168","rate"
"307","51091","3.0","1204234902","rate"
"307","51255","3.5","1187025714","rate"
"307","51540","3.0","1186257550","rate"
"307","51662","3.5","1186084162","rate"
"307","51931","5.0","1192026200","rate"
"307","51935","4.0","1189608279","rate"
"307","52241","4.0","1187632514","rate"
"307","52245","3.0","1189608551","rate"
"307","52281","4.0","1186173943","rate"
"307","52287","3.5","1198680654","rate"
"307","52375","3.5","1198813540","rate"
"307","52435","4.0","1227537665","rate"
"307","52458","2.5","1186878639","rate"
"307","52604","4.5","1213926484","rate"
"307","52722","3.5","1196131101","rate"
"307","52867","4.0","1189455325","rate"
"307","52973","4.0","1190906392","rate"
"307","52975","2.0","1200150428","rate"
"307","53125","3.5","1198680610","rate"
"307","53129","4.5","1193663307","rate"
"307","53435","0.5","1196131419","rate"
"307","53550","4.0","1196131064","rate"
"307","53956","2.5","1205343206","rate"
"307","53974","3.0","1196131490","rate"
"307","53996","4.0","1193172094","rate"
"307","54004","4.0","1196131079","rate"
"307","54256","4.5","1197407491","rate"
"307","54259","4.0","1187878996","rate"
"307","54272","4.5","1198680593","rate"
"307","54281","4.5","1214791621","rate"
"307","54503","4.0","1197407428","rate"
"307","54785","3.5","1200150408","rate"
"307","54997","4.5","1200150304","rate"
"307","54999","3.0","1200150318","rate"
"307","55241","3.0","1233346463","rate"
"307","55245","3.0","1200844706","rate"
"307","55247","4.0","1207701971","rate"
"307","55261","3.5","1243884797","rate"
"307","55267","4.0","1207701870","rate"
"307","55269","4.0","1204234582","rate"
"307","55272","4.0","1203528177","rate"
"307","55280","4.0","1211305442","rate"
"307","55282","3.0","1204234573","rate"
"307","55290","4.0","1203528186","rate"
"307","55729","3.0","1226946695","rate"
"307","55765","4.5","1204234614","rate"
"307","55820","4.5","1205343192","rate"
"307","55830","4.5","1213926411","rate"
"307","56003","3.0","1207701981","rate"
"307","56174","3.5","1207701896","rate"
"307","56367","4.5","1211305432","rate"
"307","56757","4.5","1207701882","rate"
"307","56782","4.0","1211305417","rate"
"307","56805","3.0","1211305407","rate"
"307","57368","3.0","1211305204","rate"
"307","57536","3.0","1211379268","rate"
"307","58105","3.5","1215657427","rate"
"307","58156","3.0","1213926462","rate"
"307","58162","4.0","1224508380","rate"
"307","58287","1.0","1242822669","rate"
"307","58315","2.0","1224511274","rate"
"307","58559","4.5","1218117699","rate"
"307","58998","4.0","1224508372","rate"
"307","59022","4.0","1217882593","rate"
"307","59315","5.0","1242822582","rate"
"307","59421","3.0","1224508327","rate"
"307","59615","3.5","1226946650","rate"
"307","60037","2.0","1224508359","rate"
"307","60069","5.0","1229117973","rate"
"307","60487","4.0","1224508589","rate"
"307","61024","4.0","1233346487","rate"
"307","61132","4.0","1227537609","rate"
"307","64116","3.5","1242822482","rate"
"307","64622","4.0","1242822502","rate"
"307","64969","4.5","1242822526","rate"
"307","65088","4.0","1242822476","rate"
"307","65601","2.0","1233346410","rate"
"307","65738","4.0","1242822694","rate"
"307","65740","4.0","1242822607","rate"
"307","65882","3.5","1243884807","rate"
"307","66097","4.5","1242822491","rate"
"307","67408","4.0","1242822456","rate"
"307","68952","4.5","1244814311","rate"
"307","68954","5.0","1243884778","rate"
"307","69122","5.0","1244476616","rate"
"308","2","3.0","1421374418","rate"
"308","3","0.5","1421374465","rate"
"308","6","1.0","1421374400","rate"
"308","19","1.0","1421374425","rate"
"308","21","1.0","1421374404","rate"
"308","25","1.0","1421374411","rate"
"308","36","1.0","1421374415","rate"
"308","39","3.0","1421374380","rate"
"308","48","4.0","1421374475","rate"
"308","50","2.5","1421373873","rate"
"308","110","1.0","1421373815","rate"
"308","161","1.0","1421374403","rate"
"308","185","1.0","1421374401","rate"
"308","223","1.0","1421374410","rate"
"308","253","0.5","1421374364","rate"
"308","260","2.5","1421373674","rate"
"308","288","1.0","1421374407","rate"
"308","292","1.0","1421374370","rate"
"308","293","1.0","1421374386","rate"
"308","318","1.0","1421373686","rate"
"308","339","1.0","1421374408","rate"
"308","355","3.0","1421374549","rate"
"308","356","2.5","1421373783","rate"
"308","357","0.5","1421374367","rate"
"308","362","4.0","1421374591","rate"
"308","364","3.0","1421375666","rate"
"308","410","4.0","1421374432","rate"
"308","434","1.0","1421374374","rate"
"308","454","1.0","1421374383","rate"
"308","457","3.0","1421373804","rate"
"308","508","1.0","1421374429","rate"
"308","527","1.0","1421373691","rate"
"308","551","3.0","1421374427","rate"
"308","589","1.0","1421373786","rate"
"308","745","1.0","1421374532","rate"
"308","858","1.5","1421373875","rate"
"308","904","1.0","1421373901","rate"
"308","912","3.0","1421374237","rate"
"308","1028","4.0","1421375725","rate"
"308","1035","3.0","1421375673","rate"
"308","1036","1.0","1421373792","rate"
"308","1089","1.0","1421374372","rate"
"308","1136","4.0","1421373927","rate"
"308","1148","1.0","1421374464","rate"
"308","1196","2.5","1421373683","rate"
"308","1197","4.5","1421373693","rate"
"308","1198","1.0","1421373683","rate"
"308","1200","1.0","1421373802","rate"
"308","1203","0.5","1421373899","rate"
"308","1221","1.0","1421374691","rate"
"308","1246","5.0","1421375417","rate"
"308","1291","0.5","1421373765","rate"
"308","2028","0.5","1421373779","rate"
"308","2248","4.5","1421375440","rate"
"308","2324","1.0","1421373886","rate"
"308","2571","3.0","1421374235","rate"
"308","2762","0.5","1421373773","rate"
"308","2953","3.0","1421374608","rate"
"308","2959","0.5","1421374757","rate"
"308","3450","1.0","1421374623","rate"
"308","3578","1.0","1421373818","rate"
"308","4226","1.0","1421374252","rate"
"308","4447","3.5","1421375127","rate"
"308","4886","4.0","1421375044","rate"
"308","4963","1.0","1421375732","rate"
"308","4993","3.5","1421373882","rate"
"308","5444","3.5","1421375233","rate"
"308","5618","4.0","1421373910","rate"
"308","5669","3.0","1421375081","rate"
"308","5816","5.0","1421375075","rate"
"308","5952","4.0","1421373893","rate"
"308","6016","1.0","1421373889","rate"
"308","6377","4.0","1421375046","rate"
"308","6539","3.5","1421375042","rate"
"308","6863","3.5","1421375129","rate"
"308","6934","3.0","1421375084","rate"
"308","6936","2.0","1421375240","rate"
"308","7153","3.5","1421373696","rate"
"308","7451","3.5","1421375236","rate"
"308","8368","5.0","1421375078","rate"
"308","8464","1.0","1421375175","rate"
"308","8961","4.0","1421375055","rate"
"308","27706","2.0","1421375261","rate"
"308","33615","1.0","1421375259","rate"
"308","40815","5.0","1421375105","rate"
"308","41566","4.0","1421375202","rate"
"308","44555","1.5","1421373877","rate"
"308","45499","2.0","1421374165","rate"
"308","45517","2.0","1421375244","rate"
"308","45722","3.0","1421375107","rate"
"308","47610","2.0","1421374167","rate"
"308","50872","4.0","1421375139","rate"
"308","54001","5.0","1421375221","rate"
"308","54286","0.5","1421373781","rate"
"308","56152","3.5","1421375723","rate"
"308","56174","1.0","1421374158","rate"
"308","56367","5.0","1421375098","rate"
"308","58559","4.0","1421373894","rate"
"308","60069","4.0","1421374722","rate"
"308","63082","1.0","1421374815","rate"
"308","68358","4.0","1421375185","rate"
"308","68954","3.5","1421375137","rate"
"308","71033","1.0","1421374243","rate"
"308","72998","4.0","1421375111","rate"
"308","76093","4.5","1421373822","rate"
"308","79132","1.0","1421373818","rate"
"308","87234","5.0","1421374950","rate"
"308","89745","4.5","1421373790","rate"
"308","91500","3.0","1421375265","rate"
"308","91529","3.0","1421375245","rate"
"308","92259","1.0","1421373879","rate"
"308","95377","3.0","1421375774","rate"
"308","96821","5.0","1421374977","rate"
"308","106642","5.0","1421374711","rate"
"308","117192","5.0","1421374839","rate"
"309","50","4.5","1126451972","rate"
"309","296","3.5","1166068318","rate"
"309","318","4.0","1126451992","rate"
"309","527","4.0","1126451171","rate"
"309","898","4.5","1126452119","rate"
"309","902","4.0","1086565768","rate"
"309","904","4.0","1126451007","rate"
"309","906","3.5","1166068397","rate"
"309","908","3.5","1126451042","rate"
"309","911","4.0","1126452246","rate"
"309","912","5.0","1086564162","rate"
"309","913","4.5","1086563234","rate"
"309","919","4.5","1126452070","rate"
"309","930","4.0","1166068873","rate"
"309","933","4.0","1126452097","rate"
"309","953","4.0","1086563214","rate"
"309","954","2.5","1126451098","rate"
"309","971","4.5","1086565216","rate"
"309","973","4.0","1086564073","rate"
"309","1084","3.0","1086563317","rate"
"309","1089","4.0","1166068331","rate"
"309","1104","3.0","1086565114","rate"
"309","1172","5.0","1086563602","rate"
"309","1198","4.0","1166068294","rate"
"309","1201","4.5","1086563449","rate"
"309","1203","5.0","1086565028","rate"
"309","1204","4.0","1086563225","rate"
"309","1207","3.0","1126451015","rate"
"309","1213","2.5","1166068343","rate"
"309","1219","3.5","1166068970","rate"
"309","1234","4.0","1126451981","rate"
"309","1250","5.0","1086563279","rate"
"309","1262","4.5","1126451034","rate"
"309","1263","3.0","1086563613","rate"
"309","1265","4.5","1126452401","rate"
"309","1269","3.5","1126452161","rate"
"309","1272","4.0","1126452035","rate"
"309","1276","4.0","1086563399","rate"
"309","1283","5.0","1126451967","rate"
"309","1301","4.0","1126453993","rate"
"309","1302","2.5","1086563293","rate"
"309","1387","4.0","1126148656","rate"
"309","1537","4.5","1126452226","rate"
"309","1645","1.0","1086563547","rate"
"309","1682","4.0","1166067368","rate"
"309","1942","4.0","1086564805","rate"
"309","1944","4.0","1086565138","rate"
"309","1946","4.0","1086565203","rate"
"309","1949","5.0","1086565672","rate"
"309","1952","1.5","1086565661","rate"
"309","2019","5.0","1126148696","rate"
"309","2028","4.5","1126452287","rate"
"309","2067","3.5","1086565746","rate"
"309","2132","4.5","1086565730","rate"
"309","2182","2.0","1086565350","rate"
"309","2186","4.0","1166068887","rate"
"309","2202","5.0","1086564783","rate"
"309","2324","4.5","1126452366","rate"
"309","2353","4.5","1086563404","rate"
"309","2571","4.0","1126453981","rate"
"309","2762","3.5","1126452186","rate"
"309","2764","4.0","1086565883","rate"
"309","2944","4.0","1126452199","rate"
"309","3081","0.5","1086563584","rate"
"309","3095","3.5","1086564194","rate"
"309","3101","2.5","1086563432","rate"
"309","3171","4.0","1166068655","rate"
"309","3418","3.5","1086563485","rate"
"309","3435","4.0","1166068355","rate"
"309","3471","3.0","1086563208","rate"
"309","3872","3.5","1086565300","rate"
"309","3996","4.0","1126452282","rate"
"309","4326","4.0","1126452392","rate"
"309","4327","4.0","1126452000","rate"
"309","4339","3.5","1086565822","rate"
"309","4406","3.5","1126452027","rate"
"309","4432","4.0","1172334543","rate"
"309","4886","4.0","1126452348","rate"
"309","4993","4.5","1126452267","rate"
"309","5008","4.5","1166068369","rate"
"309","5398","4.0","1086565596","rate"
"309","5952","4.0","1126452219","rate"
"309","6365","2.5","1166068218","rate"
"309","6452","4.0","1086565163","rate"
"309","6639","4.0","1126451056","rate"
"309","6706","3.5","1088521739","rate"
"309","6777","4.0","1126450615","rate"
"309","6934","2.0","1166068245","rate"
"309","6947","4.0","1126452335","rate"
"309","7143","4.0","1088521659","rate"
"309","7153","4.5","1126452145","rate"
"309","7216","4.5","1126451068","rate"
"309","7218","4.5","1086564148","rate"
"309","7303","4.0","1086565067","rate"
"309","7943","4.0","1166068511","rate"
"309","8154","4.0","1086565897","rate"
"309","8228","4.0","1166068838","rate"
"309","8340","4.0","1126452329","rate"
"309","25886","3.5","1126451959","rate"
"309","30707","4.0","1110393933","rate"
"309","30812","4.0","1110393942","rate"
"309","30825","3.5","1110393978","rate"
"309","48780","3.5","1165466267","rate"
"310","16","1.0","1078647827","rate"
"310","58","4.5","1078647847","rate"
"310","104","2.0","1078649269","rate"
"310","216","2.0","1078649290","rate"
"310","236","0.5","1078647868","rate"
"310","246","4.0","1078647871","rate"
"310","252","2.5","1078647890","rate"
"310","432","2.5","1078647838","rate"
"310","529","4.5","1078647902","rate"
"310","733","4.0","1078649543","rate"
"310","745","5.0","1078649848","rate"
"310","750","4.0","1078647809","rate"
"310","852","3.0","1078647905","rate"
"310","904","5.0","1078647895","rate"
"310","1080","3.5","1078647876","rate"
"310","1101","0.5","1078648204","rate"
"310","1148","5.0","1078649856","rate"
"310","1194","4.0","1078648254","rate"
"310","1198","4.0","1078648289","rate"
"310","1204","5.0","1078648353","rate"
"310","1223","5.0","1078649861","rate"
"310","1233","5.0","1078647887","rate"
"310","1247","4.5","1078647841","rate"
"310","1304","5.0","1078647817","rate"
"310","1396","4.0","1078648973","rate"
"310","1468","4.0","1078649372","rate"
"310","1517","4.0","1078649327","rate"
"310","1945","5.0","1078648481","rate"
"310","2013","0.5","1078649605","rate"
"310","2355","3.5","1078647786","rate"
"310","2371","4.0","1078649155","rate"
"310","2372","2.0","1078649158","rate"
"310","2457","4.5","1078649193","rate"
"310","2518","4.0","1078649121","rate"
"310","2524","0.5","1078649585","rate"
"310","2657","2.0","1078649437","rate"
"310","2671","4.0","1078649254","rate"
"310","2683","3.0","1078649333","rate"
"310","2797","3.5","1078647856","rate"
"310","2944","5.0","1078649978","rate"
"310","3254","2.5","1078649306","rate"
"310","3330","4.5","1078648511","rate"
